age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,active_hours,bug_commit_ratio,burnout_encoded
30,9,5.76,4.81,1,10,5,1,7.1,1.91,13.2,Low,1.1731,7.67,1.9608,1
25,13,6.53,7.72,6,14,5,9,10.82,1.26,49.38,Medium,0.835,7.79,2.7451,2
21,12,12.92,5.6,6,2,2,0,14.8,0.82,64.81,Medium,2.2667,13.74,0.9524,2
30,8,13.41,8.09,4,1,7,9,17.24,1.59,68.42,Medium,1.6374,15.0,0.1408,2
38,6,9.7,7.49,5,6,11,7,12.81,0.31,43.03,Medium,1.278,10.01,0.5405,2
25,11,9.01,8.63,4,4,2,0,12.77,1.63,17.87,Low,1.0321,10.64,1.9048,1
33,4,10.05,7.56,5,12,1,7,12.93,0.73,72.42,High,1.312,10.78,10.9091,0
39,17,10.16,6.05,7,7,20,5,13.97,0.31,46.55,Medium,1.652,10.47,0.3483,2
25,3,5.7,4.05,0,8,28,9,6.83,0.32,45.55,Medium,1.3735,6.02,0.2847,2
36,1,10.86,7.96,7,7,22,2,12.02,1.97,47.62,Medium,1.3474,12.83,0.3167,2
29,2,8.52,6.04,7,9,0,8,13.11,1.25,61.22,Medium,1.3876,9.77,90.0,2
20,11,9.17,6.46,2,1,17,7,13.17,0.35,42.02,Medium,1.3979,9.52,0.0585,2
22,2,4.3,4.53,1,9,17,1,8.61,0.54,12.88,Low,0.9287,4.84,0.5263,1
27,3,11.65,8.45,0,10,7,3,14.48,0.74,43.91,Medium,1.3626,12.39,1.4085,2
27,5,12.35,6.18,2,10,25,7,15.19,0.11,78.71,High,1.9666,12.46,0.3984,0
39,11,10.19,8.6,4,4,21,8,13.33,0.22,53.745000000000005,Medium,1.1713,10.41,0.1896,2
41,18,11.49,7.54,3,13,14,6,13.46,1.52,81.15,High,1.5039,13.01,0.922,0
34,9,9.23,4.61,4,2,28,0,13.16,1.57,26.34,Low,1.9597,10.8,0.0712,1
43,0,10.18,6.9,4,19,12,7,14.5,1.98,89.83,High,1.4543,12.16,1.5702,0
26,16,7.95,8.55,6,9,14,0,12.58,0.14,0.0,Low,0.9191,8.09,0.6383,1
30,15,11.92,8.0,1,17,14,8,14.99,1.78,78.72,High,1.4716,13.7,1.2057,0
26,8,8.68,6.09,0,0,12,5,11.34,0.63,15.94,Low,1.4023,9.31,0.0,1
23,8,10.8,8.78,7,0,3,3,15.12,0.66,50.91,Medium,1.2162,11.46,0.0,2
44,8,10.21,5.34,3,16,3,9,14.22,0.25,100.0,High,1.8768,10.46,5.1613,0
31,11,11.02,5.88,2,5,4,3,15.49,1.97,44.37,Medium,1.8428,12.99,1.2195,2
25,8,11.85,7.75,3,12,2,3,15.47,1.96,74.67,High,1.5096,13.81,5.7143,0
33,14,9.13,5.16,0,0,14,5,13.66,1.73,23.39,Low,1.7357,10.86,0.0,1
31,1,12.13,6.58,1,5,29,1,13.49,0.18,58.25,Medium,1.8159,12.31,0.1718,2
30,10,8.97,7.64,0,7,19,5,12.69,1.68,37.35,Medium,1.1589,10.65,0.3665,2
38,10,13.57,7.22,2,12,11,3,14.93,1.27,68.09,Medium,1.8538,14.84,1.0811,2
40,7,11.53,4.78,3,1,19,7,15.53,0.26,66.14,Medium,2.3627,11.79,0.0524,2
24,5,5.71,7.15,4,7,6,1,9.22,0.52,25.67,Low,0.7876,6.23,1.1475,1
33,19,12.3,6.86,0,0,6,5,13.36,1.38,50.22,Medium,1.7672,13.68,0.0,2
40,6,9.52,6.79,7,12,0,9,12.92,1.61,80.83,High,1.3817,11.13,120.0,0
43,2,13.84,8.13,5,0,11,1,15.43,1.7,62.57,Medium,1.6817,15.54,0.0,2
35,7,11.19,4.92,1,9,2,8,12.76,1.09,94.87,High,2.2291,12.28,4.2857,0
44,17,4.84,7.76,1,4,14,8,6.44,1.07,30.29,Low,0.6158,5.91,0.2837,1
32,16,7.95,7.8,3,19,8,5,10.89,1.37,81.38,High,1.0063,9.32,2.3457,0
44,10,9.17,7.61,4,12,21,9,10.63,1.56,55.65,Medium,1.1894,10.73,0.5687,2
41,1,12.39,6.53,2,4,21,4,13.89,0.34,66.36,Medium,1.8688,12.73,0.1896,2
41,18,11.29,5.98,4,9,19,6,13.31,1.48,77.75,High,1.8569,12.77,0.4712,0
44,10,7.69,5.97,7,2,25,7,8.69,0.68,46.05,Medium,1.2669,8.37,0.0797,2
39,17,10.53,7.67,3,1,8,7,12.63,0.77,68.68,Medium,1.3552,11.3,0.1235,2
41,7,9.77,6.49,4,1,13,2,13.24,0.16,54.27,Medium,1.4825,9.93,0.0763,2
23,13,5.26,5.69,3,4,27,2,8.67,1.18,23.0,Low,0.9085,6.44,0.1476,1
30,6,8.98,7.13,4,3,2,5,11.23,0.19,21.2,Low,1.242,9.17,1.4286,1
36,3,7.41,8.19,0,1,7,4,8.89,1.02,0.0,Low,0.8938,8.43,0.1408,1
26,16,5.95,4.31,1,8,28,1,10.41,1.24,16.98,Low,1.3492,7.19,0.2847,1
33,4,5.5,8.86,3,8,5,4,8.06,1.98,32.55,Low,0.6138,7.48,1.5686,1
30,11,4.58,4.48,3,8,11,0,7.13,0.49,21.8,Low,1.0,5.07,0.7207,1
41,8,12.73,6.56,1,3,1,6,15.13,1.36,68.14,Medium,1.9114,14.09,2.7273,2
28,19,6.89,6.8,5,7,2,6,8.39,1.93,43.25,Medium,0.9986,8.82,3.3333,2
42,12,6.9,4.69,5,17,13,0,9.81,0.6,36.49,Medium,1.4405,7.5,1.2977,2
32,17,6.06,8.58,2,8,16,2,10.21,0.19,53.745000000000005,Low,0.6982,6.25,0.4969,1
42,19,8.75,6.36,3,2,2,7,13.25,1.27,33.38,Low,1.3545,10.02,0.9524,1
37,8,9.14,4.72,0,5,3,8,13.99,0.73,65.5,Medium,1.8963,9.87,1.6129,2
30,3,6.08,7.56,4,18,14,2,10.22,0.55,56.29,Medium,0.7937,6.63,1.2766,2
34,7,10.09,7.32,0,4,29,5,13.58,1.99,32.37,Low,1.3598,12.08,0.1375,1
44,0,11.23,8.81,3,16,21,5,14.22,1.51,81.77,High,1.2604,12.74,0.7583,0
44,16,7.74,6.21,2,18,25,5,12.24,0.97,74.83,High,1.2266,8.71,0.7171,0
41,8,9.85,5.34,7,2,29,4,13.81,1.02,53.11,Medium,1.8107,10.87,0.0687,2
38,19,9.02,4.3,7,7,6,5,10.67,0.38,74.46,High,2.05,9.4,1.1475,0
20,12,5.96,7.67,7,8,18,5,9.69,0.6,33.2,Low,0.7671,6.56,0.442,1
23,1,11.3,6.46,3,7,13,9,14.02,0.97,66.93,Medium,1.7226,12.27,0.5344,2
33,12,12.01,8.86,7,13,15,5,15.39,0.99,80.75,High,1.3404,13.0,0.8609,0
33,8,10.49,7.56,2,9,26,7,15.08,0.05,65.55,Medium,1.3695,10.54,0.3448,2
22,19,7.24,8.67,1,16,14,5,10.85,1.89,53.745000000000005,Low,0.8255,9.13,1.1348,1
36,5,13.27,8.96,4,2,22,2,18.02,1.09,47.22,Medium,1.4647,14.36,0.0905,2
22,10,8.55,6.14,7,2,28,6,13.02,0.04,50.8,Medium,1.3702,8.59,0.0712,2
35,4,6.66,4.75,7,2,19,5,8.18,1.4,32.33,Low,1.3732,8.06,0.1047,1
33,2,8.08,4.98,7,3,16,8,9.13,0.14,52.83,Medium,1.5906,8.22,0.1863,2
39,3,10.92,5.59,0,16,16,3,13.46,1.44,64.11,Medium,1.9192,12.36,0.9938,2
32,0,12.46,6.54,2,13,23,0,16.92,1.4,61.69,Medium,1.8765,13.86,0.5628,2
32,13,7.57,4.61,0,1,9,5,9.49,1.97,24.25,Low,1.6072,9.54,0.1099,1
33,8,6.33,5.51,6,11,6,8,10.1,1.02,67.27,Medium,1.1283,7.35,1.8033,2
43,3,10.26,5.54,1,4,19,7,13.16,0.29,56.07,Medium,1.8191,10.55,0.2094,2
44,17,8.98,4.02,3,1,16,1,17.19,0.18,65.98,Medium,2.1796,9.16,0.0621,2
38,13,5.83,5.77,2,11,21,2,7.49,0.14,35.9,Medium,0.9932,5.97,0.5213,2
25,3,12.03,4.58,4,8,26,7,13.99,1.62,62.37,Medium,2.5705,13.65,0.3065,2
29,9,8.77,6.15,6,8,11,8,10.74,1.44,52.06,Medium,1.4032,10.21,0.7207,2
40,6,8.98,8.11,5,0,9,9,11.22,0.62,59.36,Medium,1.0938,9.6,0.0,2
41,9,7.77,4.4,3,6,14,0,12.02,1.61,21.65,Low,1.7267,9.38,0.4255,1
39,12,10.97,8.33,3,17,21,2,13.36,0.19,70.51,High,1.3013,11.16,0.8057,0
25,3,13.01,6.9,4,9,27,7,16.65,1.81,79.47,High,1.8586,14.82,0.3321,0
42,17,7.2,6.29,4,14,21,0,11.99,0.1,34.17,Low,1.1268,7.3,0.6635,1
44,10,8.61,6.75,1,8,7,6,12.04,1.58,41.45,Medium,1.2569,10.19,1.1268,2
29,3,6.29,5.88,6,10,29,3,8.26,0.61,47.43,Medium,1.0518,6.9,0.3436,2
26,13,5.83,4.64,6,0,14,6,10.15,0.36,35.99,Medium,1.23,6.19,0.0,2
41,17,11.78,7.83,0,10,21,3,12.83,1.41,55.2,Medium,1.4855,13.19,0.4739,2
36,7,6.01,8.64,7,0,17,7,8.04,1.79,26.83,Low,0.6876,7.8,0.0,1
37,9,11.93,8.75,2,4,22,5,14.48,1.53,46.12,Medium,1.348,13.46,0.181,2
36,4,8.29,7.35,1,17,12,9,10.07,0.63,81.08,High,1.1128,8.92,1.405,0
28,6,13.95,6.05,0,0,25,9,17.37,0.71,68.96,Medium,2.2683,14.66,0.0,2
29,11,5.97,6.39,6,9,15,7,9.2,0.38,54.52,Medium,0.9199,6.35,0.596,2
29,2,4.93,7.28,7,12,29,0,7.56,1.65,28.11,Low,0.668,6.58,0.4124,1
44,3,4.75,8.12,7,7,12,8,6.93,0.21,31.24,Low,0.5779,4.96,0.5785,1
32,9,12.35,5.87,1,12,3,8,15.09,1.81,85.02,High,2.0687,14.16,3.871,0
35,3,8.38,8.58,5,19,10,5,10.54,1.2,58.45,Medium,0.9654,9.58,1.8812,2
37,14,4.03,5.62,4,1,26,8,5.92,1.18,23.64,Low,0.7045,5.21,0.0383,1
25,9,12.75,6.65,4,11,18,5,15.16,1.68,79.22,High,1.8889,14.43,0.6077,0
39,15,12.77,8.81,3,12,7,5,16.18,1.34,71.38,High,1.4332,14.11,1.6901,0
20,14,12.06,8.69,7,7,9,3,15.65,0.61,45.28,Medium,1.372,12.67,0.7692,2
20,18,6.48,7.48,2,14,11,2,8.67,0.7,22.86,Low,0.8549,7.18,1.2613,1
31,19,7.73,5.62,2,6,27,2,12.52,0.35,26.46,Low,1.3514,8.08,0.2214,1
40,18,11.45,5.1,2,6,20,1,13.5,0.93,53.21,Medium,2.2019,12.38,0.2985,2
21,17,8.89,4.4,1,16,19,3,12.74,0.22,81.82,High,1.9756,9.11,0.8377,0
23,11,5.54,7.54,1,18,10,8,6.87,1.31,48.17,Medium,0.7251,6.85,1.7822,2
36,15,6.43,6.52,2,2,19,6,12.01,0.34,20.95,Low,0.9713,6.77,0.1047,1
23,0,13.73,6.86,3,6,20,2,16.57,1.73,47.19,Medium,1.9727,15.46,0.2985,2
30,15,5.51,6.36,0,11,27,5,8.79,1.4,42.48,Medium,0.8529,6.91,0.4059,2
41,1,11.26,6.46,5,13,3,8,13.0,1.78,92.51,High,1.7165,13.04,4.1935,0
23,14,8.98,6.86,1,1,18,0,11.51,0.17,29.79,Low,1.2902,9.15,0.0552,1
20,6,11.49,8.57,2,6,19,0,15.56,1.6,24.42,Low,1.3253,13.09,0.3141,1
26,0,10.61,4.15,4,15,9,8,14.68,1.76,74.48,High,2.4965,12.37,1.6484,0
37,4,8.39,8.01,1,8,14,8,10.34,0.09,52.3,Medium,1.0345,8.48,0.5674,2
28,9,7.54,5.95,0,0,12,6,9.95,2.0,36.72,Medium,1.2463,9.54,0.0,2
22,3,11.54,7.72,1,11,12,2,12.56,0.6,58.14,Medium,1.4757,12.14,0.9091,2
27,13,7.23,8.74,0,1,20,3,8.59,0.42,0.0,Low,0.8179,7.65,0.0498,1
43,12,11.88,5.53,0,17,27,6,13.39,0.83,84.46,High,2.1101,12.71,0.6273,0
38,0,10.8,4.45,1,13,17,8,12.97,0.02,78.0,High,2.3736,10.82,0.7602,0
23,15,9.78,5.16,0,11,6,7,13.82,1.77,65.71,Medium,1.8593,11.55,1.8033,2
37,8,7.69,5.11,7,17,29,7,10.73,0.54,83.88,High,1.476,8.23,0.5842,0
39,15,6.05,7.71,4,4,13,0,10.22,1.04,1.48,Low,0.7746,7.09,0.3053,1
30,18,8.98,4.31,1,6,4,5,15.12,1.25,54.7,Medium,2.0363,10.23,1.4634,2
33,14,4.91,4.25,3,3,8,5,8.26,1.58,30.91,Low,1.1287,6.49,0.3704,1
44,13,13.71,7.47,4,12,29,4,16.71,0.5,92.11,High,1.8111,14.21,0.4124,0
37,19,13.79,6.78,7,15,21,0,18.52,1.43,94.86,High,2.0044,15.22,0.7109,0
35,9,5.3,6.09,5,9,26,2,8.58,0.24,51.07,Medium,0.8562,5.54,0.3448,2
22,11,5.04,6.88,7,18,16,3,7.97,1.41,62.34,Medium,0.7221,6.45,1.118,2
34,0,8.13,7.68,0,3,24,9,12.61,1.84,23.62,Low,1.045,9.97,0.1245,1
23,16,13.64,4.52,7,19,4,6,14.93,0.17,100.0,High,2.9524,13.81,4.6341,0
24,8,8.0,6.77,1,19,15,4,11.62,0.23,54.19,Medium,1.1645,8.23,1.2583,2
36,18,7.64,8.12,0,0,8,1,9.09,1.11,0.0,Low,0.9294,8.75,0.0,1
26,17,11.04,5.81,1,12,16,2,15.32,0.09,53.25,Medium,1.868,11.13,0.7453,2
35,6,5.79,7.82,5,19,29,0,9.96,0.37,60.11,Medium,0.7311,6.16,0.6529,2
33,8,7.63,8.23,6,19,17,5,10.64,0.38,64.6,Medium,0.916,8.01,1.1111,2
35,11,6.91,8.1,1,8,2,7,10.55,0.96,34.94,Low,0.8427,7.87,3.8095,1
26,6,10.02,7.25,1,9,27,3,14.11,0.5,32.14,Low,1.3633,10.52,0.3321,1
28,13,5.63,7.59,4,5,4,1,8.56,0.95,0.0,Low,0.7321,6.58,1.2195,1
23,14,9.49,7.94,0,6,29,3,14.11,1.04,48.49,Medium,1.1803,10.53,0.2062,2
41,14,12.58,7.67,4,15,21,9,15.33,1.46,87.53,High,1.619,14.04,0.7109,0
30,5,9.14,6.26,7,16,20,3,13.71,1.89,89.15,High,1.4371,11.03,0.796,0
21,13,10.83,4.8,7,0,14,4,14.16,1.01,54.4,Medium,2.2102,11.84,0.0,2
31,1,4.75,5.55,4,8,19,5,7.45,0.71,15.56,Low,0.8407,5.46,0.4188,1
31,7,8.49,5.04,7,13,14,8,9.51,0.52,83.91,High,1.6518,9.01,0.922,0
23,12,4.95,5.81,6,14,3,6,7.13,1.27,53.9,Medium,0.8376,6.22,4.5161,2
37,5,9.99,6.45,7,3,3,8,14.46,1.89,60.14,Medium,1.5252,11.88,0.9677,2
40,4,6.81,8.8,6,7,20,6,9.52,1.53,34.5,Low,0.7652,8.34,0.3483,1
26,4,6.87,8.8,4,14,23,9,9.56,0.41,44.96,Medium,0.7719,7.28,0.6061,2
20,0,4.77,7.85,4,3,20,3,7.73,1.79,53.745000000000005,Low,0.6,6.56,0.1493,1
42,8,7.1,8.9,3,18,6,4,9.25,1.47,58.19,Medium,0.7889,8.57,2.9508,2
32,5,9.07,8.99,0,2,7,6,12.04,0.26,49.76,Medium,0.9978,9.33,0.2817,2
25,19,9.85,8.43,0,7,21,5,12.35,1.43,34.51,Low,1.1547,11.28,0.3318,1
25,6,4.67,4.4,1,1,21,8,9.31,0.58,12.56,Low,1.0378,5.25,0.0474,1
31,8,10.51,6.13,0,7,29,2,13.77,0.98,55.17,Medium,1.687,11.49,0.2405,2
27,4,8.89,6.67,5,7,1,7,13.23,0.6,51.29,Medium,1.3131,9.49,6.3636,2
43,13,9.37,4.62,4,16,28,9,13.12,0.17,98.0,High,1.9852,9.54,0.5694,0
41,4,12.33,8.04,2,15,28,3,14.18,1.54,59.55,Medium,1.5147,13.87,0.5338,2
38,7,7.42,4.74,6,15,9,8,11.89,1.66,70.9,High,1.5331,9.08,1.6484,0
24,6,5.74,5.92,0,15,4,0,7.09,0.46,24.09,Low,0.9535,6.2,3.6585,1
37,12,9.52,4.34,6,6,16,4,12.31,0.48,77.81,High,2.1441,10.0,0.3727,0
24,12,13.45,6.62,6,14,24,3,15.41,0.86,89.99,High,2.0015,14.31,0.5809,0
44,7,9.18,6.99,2,16,6,5,12.33,1.62,61.15,Medium,1.2948,10.8,2.623,2
29,10,12.32,7.68,7,2,1,5,14.52,0.15,63.51,Medium,1.5835,12.47,1.8182,2
20,17,11.57,5.7,6,0,5,0,15.46,1.62,42.8,Medium,1.9948,13.19,0.0,2
29,18,9.18,6.95,5,7,9,7,13.93,1.85,42.0,Medium,1.3021,11.03,0.7692,2
24,5,10.48,7.67,3,6,8,2,14.32,1.12,45.35,Medium,1.3488,11.6,0.7407,2
31,1,8.07,7.81,1,17,27,6,12.01,0.12,74.6,High,1.0202,8.19,0.6273,0
41,12,9.31,5.51,1,4,4,6,12.71,0.54,52.01,Medium,1.6595,9.85,0.9756,2
26,10,9.07,4.34,1,14,2,8,13.62,0.22,89.55,High,2.0428,9.29,6.6667,0
28,0,11.09,4.19,3,6,10,6,13.17,0.52,68.02,Medium,2.5851,11.61,0.5941,2
41,1,8.1,7.84,4,9,9,7,9.57,1.62,52.13,Medium,1.0202,9.72,0.989,2
40,16,5.0,5.93,6,15,15,3,6.52,0.11,47.86,Medium,0.8292,5.11,0.9934,2
31,7,11.89,4.67,2,1,26,9,14.87,0.57,54.45,Medium,2.4927,12.46,0.0383,2
42,1,8.98,4.92,0,17,19,3,14.78,1.03,70.07,High,1.7888,10.01,0.8901,0
20,5,13.5,7.83,4,14,18,9,17.13,1.75,100.0,High,1.7024,15.25,0.7735,0
30,4,8.29,6.99,1,18,0,7,11.11,0.5,56.65,Medium,1.1693,8.79,180.0,2
40,15,8.98,6.51,7,19,25,3,8.7,1.56,67.38,Medium,1.3585,10.54,0.757,2
34,7,5.22,7.12,1,13,29,3,8.76,1.17,23.25,Low,0.723,6.39,0.4467,1
21,18,11.73,4.69,6,1,10,9,15.24,1.35,79.77,High,2.4489,13.08,0.099,0
39,15,4.68,5.6,4,17,28,2,6.49,1.72,55.58,Medium,0.8211,6.4,0.605,2
26,12,13.08,5.87,2,8,14,2,15.33,0.05,85.95,High,2.191,13.13,0.5674,0
40,19,6.82,5.57,4,0,6,3,9.2,1.06,39.6,Medium,1.2028,7.88,0.0,2
31,6,12.99,8.32,3,15,7,1,17.22,1.49,55.63,Medium,1.5428,14.48,2.1127,2
41,15,11.74,6.91,1,11,15,2,15.84,1.77,63.65,Medium,1.6748,13.51,0.7285,2
37,15,12.71,7.65,2,11,17,1,14.72,0.27,53.745000000000005,Medium,1.64,12.98,0.6433,2
22,11,6.14,5.18,7,18,23,5,7.36,0.68,62.19,Medium,1.1629,6.82,0.7792,2
26,13,9.96,5.32,6,9,27,2,14.03,0.16,57.85,Medium,1.8376,10.12,0.3321,2
30,17,4.94,5.13,0,19,24,1,7.58,1.67,49.48,Medium,0.9446,6.61,0.7884,2
37,17,6.02,7.44,6,4,22,8,7.9,1.71,31.09,Low,0.7984,7.73,0.181,1
31,15,7.1,5.75,7,2,10,7,8.57,0.97,38.86,Medium,1.2137,8.07,0.198,2
25,19,11.41,6.03,7,8,0,4,12.46,0.04,90.74,High,1.8613,11.45,80.0,0
24,15,4.25,7.55,1,14,15,8,6.96,0.2,42.69,Medium,0.5556,4.45,0.9272,2
20,12,13.03,8.86,6,13,3,4,15.39,1.25,80.0,High,1.4542,14.28,4.1935,0
31,8,4.71,4.81,4,10,22,4,8.5,1.97,25.05,Low,0.9593,6.68,0.4525,1
30,8,7.76,4.31,2,12,14,3,12.67,1.68,46.21,Medium,1.7596,9.44,0.8511,2
23,12,4.81,4.97,1,6,10,2,6.64,1.6,14.15,Low,0.9487,6.41,0.5941,1
37,3,11.69,7.67,0,1,29,9,12.01,0.84,46.78,Medium,1.5045,12.53,0.0344,2
23,8,5.41,4.97,0,2,23,8,7.76,1.97,24.51,Low,1.0671,7.38,0.0866,1
36,14,12.85,6.92,5,19,5,3,15.71,1.65,76.43,High,1.8305,14.5,3.7255,0
21,13,9.3,6.95,4,7,9,6,13.09,0.67,54.59,Medium,1.3191,9.97,0.7692,2
43,18,13.48,5.47,3,0,5,4,15.89,1.5,67.42,Medium,2.4201,14.98,0.0,2
41,11,6.9,4.34,7,3,9,6,8.32,0.87,34.06,Low,1.5541,7.77,0.3297,1
21,5,8.54,6.0,4,12,21,7,12.46,1.32,63.78,Medium,1.4,9.86,0.5687,2
31,2,10.94,4.93,2,13,22,7,15.12,1.94,71.47,High,2.175,12.88,0.5882,0
25,19,12.32,4.92,4,8,4,9,14.31,0.49,84.69,High,2.4542,12.81,1.9512,0
29,15,8.21,6.61,2,2,27,5,9.76,1.59,49.19,Medium,1.2235,9.8,0.0738,2
42,16,5.18,4.38,7,3,14,1,7.01,1.9,16.98,Low,1.1562,7.08,0.2128,1
44,15,11.09,6.89,7,16,6,7,13.59,0.27,79.99,High,1.5866,11.36,2.623,0
40,5,7.48,5.23,5,14,16,4,11.59,1.44,74.49,High,1.4034,8.92,0.8696,0
42,7,5.01,7.37,5,11,26,7,6.89,0.07,52.23,Medium,0.6707,5.08,0.4215,2
35,18,7.87,8.05,3,13,11,5,12.01,0.49,40.15,Medium,0.9656,8.36,1.1712,2
26,13,13.81,5.85,4,9,29,0,15.69,0.86,68.4,Medium,2.321,14.67,0.3093,2
38,11,8.98,6.84,0,4,24,8,11.04,1.93,52.19,Medium,1.2939,10.91,0.166,2
42,16,12.86,7.97,2,16,10,8,16.32,0.14,88.04,High,1.5936,13.0,1.5842,0
36,14,9.1,4.3,6,16,5,2,12.01,0.34,81.14,High,2.0682,9.44,3.1373,0
28,17,11.17,7.03,2,2,26,4,12.75,0.41,39.77,Medium,1.5666,11.58,0.0766,2
32,15,4.45,8.18,0,15,23,6,7.57,0.85,38.02,Medium,0.5374,5.3,0.6494,2
41,12,9.57,5.86,7,8,24,7,13.35,0.12,53.745000000000005,Medium,1.6057,9.69,0.332,2
24,16,4.7,6.46,6,16,10,6,7.56,1.93,57.12,Medium,0.7165,6.63,1.5842,2
42,7,6.69,7.49,4,19,10,2,7.97,1.12,52.31,Medium,0.8814,7.81,1.8812,2
24,0,9.67,4.34,3,11,13,6,14.37,1.63,60.59,Medium,2.1779,11.3,0.8397,2
29,2,12.07,5.93,1,1,15,0,12.01,1.54,0.0,Low,2.0017,13.61,0.0662,1
40,15,9.61,5.48,4,19,1,4,13.09,1.32,93.78,High,1.7222,10.93,17.2727,0
29,1,13.36,4.08,5,15,1,8,16.93,1.81,88.03,High,3.1962,15.17,13.6364,0
26,14,12.1,4.98,6,5,4,1,12.01,1.8,69.2,Medium,2.3819,13.9,1.2195,2
34,0,5.56,5.98,7,1,13,2,10.5,0.26,53.745000000000005,Low,0.9145,5.82,0.0763,1
26,8,7.89,4.99,4,8,20,8,9.42,1.8,62.3,Medium,1.5501,9.69,0.398,2
34,15,10.68,7.01,2,4,27,2,14.64,1.05,44.26,Medium,1.5021,11.73,0.1476,2
22,3,13.38,6.24,2,17,9,7,16.06,0.54,100.0,High,2.1104,13.92,1.8681,0
38,11,13.88,4.2,3,17,9,5,18.4,1.22,90.66,High,3.2279,15.1,1.8681,0
29,10,11.63,5.38,5,9,17,6,15.5,0.56,79.44,High,2.1223,12.19,0.5263,0
34,0,9.74,4.1,6,9,25,4,12.99,0.96,59.86,Medium,2.319,10.7,0.3586,2
22,6,11.57,5.79,3,9,19,9,16.32,1.63,67.1,Medium,1.9643,13.2,0.4712,2
25,17,6.73,5.3,3,17,8,6,11.38,0.06,71.08,High,1.2463,6.79,2.0988,0
31,14,6.84,7.44,0,15,3,9,8.05,0.37,67.99,Medium,0.9072,7.21,4.8387,2
34,10,10.54,5.54,6,5,16,9,12.31,1.91,94.85,High,1.8688,12.45,0.3106,0
25,15,12.72,5.88,1,11,20,2,16.42,0.89,63.43,Medium,2.1271,13.61,0.5473,2
32,6,13.7,7.63,1,3,1,4,18.39,0.61,54.23,Medium,1.7723,14.31,2.7273,2
38,15,7.41,6.4,6,19,13,5,10.13,1.85,67.15,Medium,1.14,9.26,1.4504,2
22,12,11.97,6.78,5,15,21,8,12.01,1.82,89.27,High,1.7398,13.79,0.7109,0
27,13,12.52,8.21,3,10,0,3,16.09,0.09,66.83,Medium,1.5066,12.61,100.0,2
27,16,10.23,5.03,7,0,22,7,12.01,0.72,50.88,Medium,1.9942,10.95,0.0,2
42,11,7.48,8.95,2,4,6,7,10.69,1.83,0.0,Low,0.8265,9.31,0.6557,1
39,19,10.19,8.5,1,16,3,9,12.73,0.36,73.45,High,1.1849,10.55,5.1613,0
34,12,9.84,5.43,7,10,8,5,13.07,1.16,90.29,High,1.7794,11.0,1.2346,0
23,19,10.07,8.46,6,13,2,7,14.8,0.64,73.04,High,1.1764,10.71,6.1905,0
38,14,10.19,7.77,7,8,4,4,13.13,1.47,53.19,Medium,1.2948,11.66,1.9512,2
40,3,12.47,8.65,6,9,20,0,13.61,0.32,55.93,Medium,1.4251,12.79,0.4478,2
22,1,5.7,7.46,4,3,14,3,9.02,1.19,8.72,Low,0.754,6.89,0.2128,1
32,17,7.67,7.37,0,1,9,5,9.97,0.0,24.88,Low,1.0268,7.67,0.1099,1
27,1,9.86,4.02,2,5,9,8,13.97,1.02,69.12,Medium,2.3932,10.88,0.5495,2
42,14,6.83,6.37,0,2,3,3,9.71,0.32,20.47,Low,1.0556,7.15,0.6452,1
35,18,13.78,5.0,4,9,16,5,17.75,0.42,94.92,High,2.702,14.2,0.559,0
32,14,6.63,5.62,1,11,26,9,11.27,1.72,54.1,Medium,1.1591,8.35,0.4215,2
22,19,8.7,6.46,0,17,20,4,11.15,1.83,44.17,Medium,1.3262,10.53,0.8458,2
35,9,12.77,4.43,5,5,16,8,17.73,1.51,93.94,High,2.819,14.28,0.3106,0
28,19,4.8,7.61,0,9,18,9,6.4,1.18,51.6,Medium,0.6226,5.98,0.4972,2
33,10,12.21,4.86,0,5,5,5,15.79,0.46,47.42,Medium,2.4617,12.67,0.9804,2
32,9,9.71,4.04,7,4,0,2,10.85,0.55,52.08,Medium,2.3454,10.26,40.0,2
40,4,4.32,6.51,6,14,25,5,6.17,0.62,13.27,Low,0.6536,4.94,0.5578,1
44,10,13.03,4.81,4,14,13,2,12.01,1.55,85.14,High,2.6538,14.58,1.0687,0
26,19,4.39,8.83,6,11,29,5,5.57,0.51,45.55,Medium,0.4916,4.9,0.378,2
34,18,9.15,5.02,2,8,12,9,10.56,1.95,64.03,Medium,1.7871,11.1,0.6612,2
26,10,4.49,4.96,7,12,2,7,6.65,1.59,54.88,Medium,0.8874,6.08,5.7143,2
25,10,4.71,4.16,6,15,22,7,8.01,2.0,54.15,Medium,1.1056,6.71,0.6787,2
21,16,12.87,5.65,2,1,1,4,13.93,0.92,57.03,Medium,2.2383,13.79,0.9091,2
28,5,11.66,4.12,4,16,21,0,14.59,1.18,75.17,High,2.763,12.84,0.7583,0
41,9,5.97,6.49,7,8,6,0,9.47,0.56,41.93,Medium,0.9059,6.53,1.3115,2
43,1,10.2,6.53,6,18,27,6,12.81,1.21,100.0,High,1.5385,11.41,0.6642,0
36,5,11.95,4.27,4,5,11,1,13.22,1.95,61.5,Medium,2.7346,13.9,0.4505,2
